uid,namedLocation,date,eventID,domainID,siteID,plotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataEntryRecordID,dataQF
"8e42f1ab-2f0d-49c3-9c14-0f499419f03f","HARV_048.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_048","NEON.PLA.D01.HARV.03628","1","ok","small tree","Standing dead",8.8,130,"noChange",8.1,,,,2.9,2.4,"Full shade",,,,,,,,,,,,,,"Death possibly caused by hemlock woolly adelgid.","0000-0001-6073-9358","0000-0001-9529-4416","7b275d3d-7e90-464f-879d-49b12012dc6c",
"39b6ba12-e6c5-485f-b47c-0f8d4c8129f7","HARV_048.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_048","NEON.PLA.D01.HARV.03940","1","tagRemoved",,"Downed",,,"noChange",,,,,,,,,,,,,,,,,,,,,"Unknown cause of death. Individual is no longer rooted. Will not qualify for sampling under coarse downed wood protocol.","0000-0001-6073-9358","0000-0001-9529-4416","2b4b2e65-ad31-4ed2-9101-853fa921b5ed",
"06902602-3220-47e9-bd8e-915135312028","HARV_046.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_046","NEON.PLA.D01.HARV.04376","1","ok","multi-bole tree","Live",33.4,130,"noChange",20.5,,,,7.9,7.3,"Full sun",,,,,,,,,,,,,,,"0000-0003-1933-3182","0000-0002-6525-9051","827fc365-89e5-40d0-b88b-c00b7b802b30",
"ddfb2814-3ee2-4f1b-bbb2-0f9fef99e7ed","HARV_048.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_048","NEON.PLA.D01.HARV.03928A",,"ok","multi-bole tree","Standing dead",16.3,130,"noChange",13.6,,,,6.9,3.2,"Full shade",,,,,,,,,,,,,,"Secondary bole. Unknown cause of death.","0000-0001-6073-9358","0000-0001-9529-4416","8e6d1b4b-6287-4088-ba2d-2955cd005f54",
"be4e3535-1bbd-47ea-9cc8-ab736c530f3f","HARV_048.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_048","NEON.PLA.D01.HARV.03672","1","ok","small shrub","Live",,,"noChange",0.9,0.0,,,1.5,1.4,"Full shade","ellipsoid or sphere",1.7,10,,,,,,,,,,,,"0000-0001-6073-9358","0000-0001-9529-4416","bfebeaee-4660-43c4-803d-1711d2cda815",
"c7a11d5d-49f5-4c97-99bf-92bec43bcdf8","HARV_046.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_046","NEON.PLA.D01.HARV.10852",,"ok","single bole tree","Live",13.9,130,"noChange",11.4,,,,3.5,3.4,"Mostly shaded",,,,,,,,,,,,,,,"0000-0003-1933-3182","0000-0002-6525-9051","27264a4f-e517-47ea-80cb-9cc8ed414416",
"2b18708f-193c-47e8-8b24-462c3b4908bd","HARV_046.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_046","NEON.PLA.D01.HARV.04349",,"ok","single bole tree","Live",14.2,130,"noChange",10.9,,,,3.1,2.9,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-1933-3182","0000-0002-6525-9051","07d3267e-5bed-4ea9-94a1-86e75cfc725e",
"cd3a9dab-68a2-469e-9acb-0ad003e86939","HARV_046.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_046","NEON.PLA.D01.HARV.04360",,"ok","single bole tree","Live",14.8,125,"noChange",11.3,,,,3.8,3.7,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-1933-3182","0000-0002-6525-9051","de3f1b47-1b24-422c-b36f-f986f2a598bf",
"e9d761a4-b8cb-4801-85b1-92f079ca9125","HARV_046.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_046","NEON.PLA.D01.HARV.04356",,"ok","single bole tree","Live",17.2,135,"noChange",12.7,,,,3.3,2.7,"Partially shaded",,,,,,,,,,,,,,,"0000-0003-1933-3182","0000-0002-6525-9051","61ffd463-a629-442e-9254-91e271ee401b",
"dca1cebe-b8df-4cee-a8c2-17b8ccd77d40","HARV_048.basePlot.vst","2020-09-02","vst_HARV_2020","D01","HARV","HARV_048","NEON.PLA.D01.HARV.03684","1","ok","sapling","Live, insect damaged",,,"newRootingPoint",0.5,,,,,,"Full shade",,1.6,10,,,,,,,,,,,"Crown damaged by hemlock woolly adelgid. Individual is growing along ground and has re-rooted since original stem diameter measurement taken.","0000-0001-6073-9358","0000-0001-9529-4416","2dd2a2ce-ad0c-4125-bfcc-1d7d5ac98ec9",
