uid,namedLocation,date,eventID,domainID,siteID,plotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataEntryRecordID,dataQF
"fb978292-fceb-427e-9f77-a9fb9f60b60d","HARV_021.basePlot.vst","2019-05-20","vst_HARV_2019","D01","HARV","HARV_021","NEON.PLA.D01.HARV.02546",,"notRequired",,"Lost, fate unknown",,,,,,,,,,,,,,,,,,,,,,,,"tag not found","0000-0002-8951-4934","0000-0003-2931-6669",,
"6921d1bb-5b2b-4ab1-837c-929e27fef2b9","HARV_021.basePlot.vst","2019-05-20","vst_HARV_2019","D01","HARV","HARV_021","NEON.PLA.D01.HARV.02599",,"notRequired",,"Lost, fate unknown",,,,,,,,,,,,,,,,,,,,,,,,"tag not found","0000-0002-8951-4934","0000-0003-2931-6669",,
"d205a2e6-e838-4da7-a6c6-af68a65a8c8e","HARV_021.basePlot.vst","2019-05-20","vst_HARV_2019","D01","HARV","HARV_021","NEON.PLA.D01.HARV.02820",,"notRequired",,"Lost, fate unknown",,,,,,,,,,,,,,,,,,,,,,,,"tag not found","0000-0002-8951-4934","0000-0003-2931-6669",,
"190e1afd-9770-4839-ae73-3f7a6820c6fc","HARV_021.basePlot.vst","2019-05-20","vst_HARV_2019","D01","HARV","HARV_021","NEON.PLA.D01.HARV.10909",,"ok","small tree","Live",1.1,130,,2.2,,,,1.3,0.9,,,,,,,,,,,,,,,,"0000-0002-8951-4934","0000-0003-2931-6669",,
"a388de72-583e-4c74-8094-ae7d1df2c813","HARV_021.basePlot.vst","2019-05-20","vst_HARV_2019","D01","HARV","HARV_021","NEON.PLA.D01.HARV.02586",,"notRequired",,"Lost, fate unknown",,,,,,,,,,,,,,,,,,,,,,,,"tag not found","0000-0002-8951-4934","0000-0003-2931-6669",,
"41af437d-c5d7-497a-8f99-d2791ad5c60d","HARV_021.basePlot.vst","2019-05-20","vst_HARV_2019","D01","HARV","HARV_021","NEON.PLA.D01.HARV.05684",,"tagRemoved",,"No longer qualifies",,,,,,,,,,,,,,,,,,,,,,,,"Outside of nested subplot.","0000-0002-8951-4934","0000-0003-2931-6669",,
"ce88b95b-7e37-4638-a2c5-d559379b721a","HARV_021.basePlot.vst","2019-05-20","vst_HARV_2019","D01","HARV","HARV_021","NEON.PLA.D01.HARV.05539",,"ok",,"Lost, fate unknown",,,,,,,,,,,,,,,,,,,,,,,,"Tag not found","0000-0002-8951-4934","0000-0003-2931-6669",,
"aea70afa-1cef-4e4b-9260-9f7a2940994a","HARV_021.basePlot.vst","2019-05-20","vst_HARV_2019","D01","HARV","HARV_021","NEON.PLA.D01.HARV.02822",,"ok","small tree","Standing dead",1.2,130,,2.3,,,,1.2,0.6,,,,,,,,,,,,,,,"Death likely due to forest succession.","0000-0002-8951-4934","0000-0003-2931-6669",,
"284dea6d-bf2b-4895-b6ac-c0d6e900456d","HARV_021.basePlot.vst","2019-05-20","vst_HARV_2019","D01","HARV","HARV_021","NEON.PLA.D01.HARV.02965",,"notRequired",,"Lost, fate unknown",,,,,,,,,,,,,,,,,,,,,,,,"tag not found","0000-0002-8951-4934","0000-0003-2931-6669",,
"2673c8aa-8d40-496c-a3a9-adda5fb67cde","HARV_021.basePlot.vst","2019-05-20","vst_HARV_2019","D01","HARV","HARV_021","NEON.PLA.D01.HARV.02542",,"ok","sapling","Standing dead",,,,2.0,,,,,,,,1.3,10,,,,,,,,,,,"Death likely due to forest succession.","0000-0002-8951-4934","0000-0003-2931-6669",,
