uid,namedLocation,date,eventID,domainID,siteID,plotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataEntryRecordID,dataQF
"82dc1008-22f7-4ee1-9813-528bcf8dd3ea","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.03375",,"ok","sapling","Standing dead",,,,1.7,,,,,,,,2.2,10,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"2f4af26e-bcfd-46b2-973e-b696da3d9f2e","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.02387",,"ok","small tree","Live",3.0,130,,3.4,,,,2.7,1.8,,,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"8bb4a042-6b83-4606-9f50-0d763fd187b3","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.02373",,"ok","sapling","Live",,,,1.6,,,,,,,,2.2,10,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"4f52f270-d1a4-44b6-a3fb-4fb34ee28b0c","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.03346",,"ok","small tree","Live",2.9,130,,4.4,,,,2.7,2.5,,,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"6cc0c5c0-7adc-4482-9342-c318d2252775","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.09729",,"ok","sapling","Live",,,,1.9,,,,,,,,1.4,10,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"37076983-beda-4f29-84ba-47b2df5f7d0b","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.09734",,"ok","small tree","Live",2.2,130,,3.1,,,,3.3,2.4,,,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"6565852d-d655-4837-99e9-197941122fdb","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.09728",,"ok","sapling","Live",,,,1.2,,,,,,,,1.2,10,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"98727b76-de4d-47ee-a6a2-29bb97605526","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.02369",,"ok","sapling","Live, physically damaged",,,,1.0,,,,,,,,1.3,10,,,,,,,,,,,"Crown damaged by unknown animal","0000-0002-5456-0404","0000-0003-2931-6669",,
"18470149-fe3d-4783-ab0e-e121761a986a","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.03388",,"ok","sapling","Standing dead",,,,0.7,,,,,,,,1.0,10,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"9d66020b-7d0c-4488-9589-503ccaab396d","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.03371",,"ok","single shrub","Live",1.3,130,,1.9,1.3,,,1.8,1.4,,"ellipsoid or sphere",1.8,10,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"aced5776-7bdf-405c-a8cb-6aedc2b77271","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.02377",,"ok","small tree","Live",1.8,130,,4.1,,,,2.1,1.8,,,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"b2f3a70a-b261-4066-8f84-7abdc4fe5773","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.02392",,"ok","small tree","Live",1.3,130,,3.0,,,,2.0,2.0,,,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"89ec4a8f-3d61-4330-a3db-9110d935bd16","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.03374",,"ok","small tree","Live",1.7,133,,3.3,,,,2.4,1.8,,,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"5649f0ed-2146-4385-9f88-6407dc83a242","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.03364",,"ok","sapling","Live",,,,1.3,,,,,,,,1.5,10,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"471c19c8-c42d-4d0a-97d4-6d9537691819","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.03387",,"tagRemoved",,"No longer qualifies",,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"db3315d2-ad4e-45c4-b0ef-607e46d1eaaa","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.03381",,"ok","sapling","Standing dead",,,,1.1,,,,,,,,1.6,10,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"78383baf-f46c-48e4-b72f-c7e06f38b711","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.02381",,"ok","small tree","Live",1.1,130,,2.8,,,,2.1,1.5,,,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"e159fbc4-f728-4189-8bf6-5e90b99429ac","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.03353",,"ok","small tree","Live",1.2,130,,3.1,,,,2.0,1.3,,,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"207f709b-2747-44ab-9483-dc0621c5493d","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.10078",,"ok","sapling","Live",,,,1.1,,,,,,,,1.1,10,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"8e09f407-d2a0-4975-b19e-d78c16d1f884","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.03389",,"ok","sapling","Live",,,,1.1,,,,,,,,1.5,10,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"d34c157b-6163-4b5b-8c94-c16976a1b00d","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.09733",,"ok",,"No longer qualifies",,,,,,,,,,,,,,,,,,,,,,,,"Outside nested plot","0000-0002-5456-0404","0000-0003-2931-6669",,
"1b7f350f-5189-4f4e-bcf8-943f6ecfe22f","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.02384",,"ok",,"No longer qualifies",,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"700f84b7-0288-4ac0-98b8-a515688013b1","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.02380",,"ok","small tree","Live",3.8,130,,6.1,,,,3.4,3.1,,,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"996a9c68-7b13-43f7-8f07-76440e2afce1","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.03368",,"ok","sapling","Live",,,,1.4,,,,,,,,1.6,10,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"73b79775-4f1d-4ae6-8dd6-350acec6db38","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.10057",,"ok","sapling","Live",,,,1.5,,,,,,,,1.0,10,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"ce885b20-5ed5-4eee-a09c-2d0062b786c4","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.02374",,"ok","small tree","Live",3.1,130,,4.5,,,,3.1,2.7,,,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"96771b34-22d0-405a-a68a-07eeeee337cc","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.10088",,"ok","sapling","Live",,,,1.0,,,,,,,,1.1,10,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"774739a6-e39e-401e-bd46-492a38b524fd","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.02383",,"ok",,"Lost, fate unknown",,,,,,,,,,,,,,,,,,,,,,,,"Tag not found","0000-0002-5456-0404","0000-0003-2931-6669",,
"bd9f8357-1029-482f-9d74-9cac58a2c80e","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.03345",,"ok","sapling","Live, insect damaged",,,,2.4,,,,,,,,1.8,10,,,,,,,,,,,"Crown damaged by unknown insect","0000-0002-5456-0404","0000-0003-2931-6669",,
"1f42919e-b66b-418b-b603-88aedba86567","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.03363",,"tagRemoved",,"No longer qualifies",,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"ada7ad00-094b-43cc-a23b-77293ab7c63b","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.03376",,"ok","sapling","Live",,,,0.9,,,,,,,,1.1,10,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"96909db6-307e-48da-975f-7352fcbd5d33","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.03362",,"ok","small tree","Live",1.2,130,,2.5,,,,1.7,1.6,,,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"f57bc72f-d314-427e-af8a-2d8a3a44f774","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.02370",,"ok","small tree","Live",5.9,130,,7.9,,,,4.3,3.8,,,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"4e6661fd-4a04-4390-9f07-3a825b443902","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.10084",,"ok","small tree","Live",4.2,130,,6.2,,,,3.7,3.3,,,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"336ace86-1b57-4564-9d43-4d69075133f9","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.10074",,"ok","small shrub","Live",,,,1.2,0.7,,,1.3,1.2,,"ellipsoid or sphere",1.3,10,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"2163ef6f-cfde-41f2-80e3-3b2c35b72d71","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.02360",,"ok","single shrub","Live, insect damaged",1.5,130,,2.5,0.8,,,1.6,1.3,,"ellipsoid or sphere",1.9,10,,,,,,,,,,,"Crown damaged by unknown insect","0000-0002-5456-0404","0000-0003-2931-6669",,
"9221bb0e-8a6a-4c03-a138-1cb8351839d4","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.02386",,"ok","sapling","Live",,,,1.2,,,,,,,,1.1,10,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"fc92e0ea-7dbb-4d34-866c-dae068ed3f0e","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.09731A",,"ok","multi-bole tree","Live",16.7,130,,18.1,,,,9.6,7.3,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"3eab66a4-2231-4e0e-b513-8164bc6687f3","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.02350",,"tagRemoved",,"No longer qualifies",,,,,,,,,,,,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"52f45eeb-7b8f-44b4-ae9e-081e41ccce75","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.02375",,"ok","small tree","Live",3.4,130,,4.6,,,,2.9,2.5,,,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"695aa409-f642-4eeb-9c81-be3605dc6079","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.10077",,"ok","sapling","Live",,,,1.5,,,,,,,,1.2,10,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"ba5486db-3728-49b1-a058-ae0f38637c1e","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.03379",,"ok","sapling","Live",,,,1.3,,,,,,,,1.6,10,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"ef7e0763-8ece-4e47-a523-aee9cee3eb0e","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.02371",,"ok","small tree","Live",2.3,130,,5.1,,,,2.3,2.2,,,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"bbbd5ac5-4630-431b-98d5-3663fed2451c","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.10068",,"ok","sapling","Live",,,,1.3,,,,,,,,1.6,10,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"7f0f0702-868c-4468-8432-cca4cc406a10","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.03382",,"ok","single bole tree","Live",30.3,130,,12.9,,,,10.5,8.5,"Full sun",,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"741a8c16-7abf-46e0-942f-a0b94a611889","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.02391",,"ok","sapling","Live",,,,1.3,,,,,,,,1.2,10,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"58c38f5f-4a1e-4701-80bd-fe51448805b3","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.10058",,"ok","sapling","Live",,,,2.3,,,,,,,,1.9,10,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"2a1b4f6c-2acc-4cab-889d-ca829367ba15","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.10071",,"ok","sapling","Live, insect damaged",,,,1.6,,,,,,,,2.0,10,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"bbb9b6b9-e32f-46d2-98c7-37e16928c042","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.10076",,"ok","sapling","Live",,,,0.9,,,,,,,,1.3,10,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"bc20f02c-82ce-475c-be80-2d4714b6a68c","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.10080",,"ok","small shrub","Live, insect damaged",,,,1.0,0.5,,,0.8,0.8,,"ellipsoid or sphere",1.1,10,,,,,,,,,,,"Crown damage by unknown caterpillar","0000-0002-5456-0404","0000-0003-2931-6669",,
"b780a78d-a13a-43ff-b6e0-537a67756e4e","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.03366",,"ok","small tree","Live",1.1,130,,2.5,,,,1.7,1.5,,,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"4847f923-3d12-4cc1-80f4-828740e18f6c","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.03351",,"ok","small tree","Live",1.9,130,,3.3,,,,2.6,2.4,,,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"995d4d70-5259-4299-8190-e0cfc0beab63","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.03342",,"ok","small tree","Live",1.7,130,,3.5,,,,1.9,1.6,,,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"c0957e2a-805a-48e6-a699-a913d3b91089","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.10056",,"ok","small tree","Live",1.9,130,,3.2,,,,2.2,2.2,,,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"f88aaee0-38c9-4068-8a5a-515d84214cf8","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.10081",,"ok","sapling","Live",,,,1.7,,,,,,,,1.1,10,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"e4416160-8098-46b7-a662-3ecee45a75a7","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.02366",,"tagRemoved",,"No longer qualifies",,,,,,,,,,,,,,,,,,,,,,,,"Not in nested plot","0000-0002-5456-0404","0000-0003-2931-6669",,
"e6fdacea-bb2b-4d6a-9cc0-fe359785f1c1","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.09731",,"ok","multi-bole tree","Live",21.5,130,,18.1,,,,9.6,7.3,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"44ccdbce-986e-415c-bfa1-845208e0f5d3","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.10065",,"notRequired",,"No longer qualifies",,,,,,,,,,,,,,,,,,,,,,,,"Never qualified","0000-0002-5456-0404","0000-0003-2931-6669",,
"5617a3c5-8bab-4e79-8f93-00050ba3e6da","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.03397",,"ok","single bole tree","Live",24.0,130,,18.6,,,,9.1,8.6,"Full sun",,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"8ae742ff-d0c6-4b96-965f-4f44f891b24e","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.10062",,"ok","small tree","Live",3.2,130,,5.9,,,,2.5,2.4,,,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"51ef8bfa-7f7b-4255-a57a-5d5624a70c2e","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.02382",,"ok",,"Lost, fate unknown",,,,,,,,,,,,,,,,,,,,,,,,"Tag not found","0000-0002-5456-0404","0000-0003-2931-6669",,
"4b8c76d7-b8e8-4bc7-b04a-dc105386a753","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.02379",,"ok",,"Lost, fate unknown",,,,,,,,,,,,,,,,,,,,,,,,"Tag not found","0000-0002-5456-0404","0000-0003-2931-6669",,
"b8489a5c-b55a-49e2-af07-149158e59bcc","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.02361",,"ok","single shrub","Live, insect damaged",1.2,130,,1.8,1.2,,,1.0,0.8,,"ellipsoid or sphere",1.5,10,,,,,,,,,,,"Canopy damage unknown insect","0000-0002-5456-0404","0000-0003-2931-6669",,
"5d8dfe2e-1176-4dab-87a1-6ee3ab538bb2","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.10067",,"ok","small tree","Live",1.0,130,,2.5,,,,1.6,1.6,,,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"58dea12a-d6a3-4cd5-b7be-203c9b37dbdf","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.03352",,"ok","sapling","Live,  other damage",,,,1.1,,,,,,,,1.3,10,,,,,,,,,,,"Crown damage by biotic suppression","0000-0002-5456-0404","0000-0003-2931-6669",,
"7ace5356-2710-406e-b072-29bedbe310c0","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.03398",,"tagRemoved","single bole tree","Standing dead",39.2,130,,19.9,,,,8.8,5.4,"Full sun",,,,,,,,,,,,,,"Tag removed for logging","0000-0002-5456-0404","0000-0003-2931-6669",,
"5b38e940-952d-4888-8ea6-6222bf8e464f","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.03341",,"ok","small tree","Live",1.7,130,,4.8,,,,2.2,1.9,,,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"6ed39738-bf1c-4fbd-ad1a-6c9b1506777c","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.02385",,"ok",,"Lost, fate unknown",,,,,,,,,,,,,,,,,,,,,,,,"Tag not found","0000-0002-5456-0404","0000-0003-2931-6669",,
"7ccbd5ce-685b-4367-9995-87f4670a0100","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.09735",,"ok","small tree","Live",1.3,130,,2.8,,,,2.1,1.6,,,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
"711e2499-5f43-40af-bc7c-9aa640a5ed1e","HARV_012.basePlot.vst","2019-08-08","vst_HARV_2019","D01","HARV","HARV_012","NEON.PLA.D01.HARV.02351",,"ok","small tree","Live",2.5,130,,4.1,,,,2.7,2.3,,,,,,,,,,,,,,,,"0000-0002-5456-0404","0000-0003-2931-6669",,
