uid,namedLocation,date,eventID,domainID,siteID,plotID,individualID,tempStemID,tagStatus,growthForm,plantStatus,stemDiameter,measurementHeight,changedMeasurementLocation,height,baseCrownHeight,breakHeight,breakDiameter,maxCrownDiameter,ninetyCrownDiameter,canopyPosition,shape,basalStemDiameter,basalStemDiameterMsrmntHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,dendrometerInstallationDate,initialGapMeasurementDate,initialBandStemDiameter,initialDendrometerGap,dendrometerHeight,dendrometerGap,dendrometerCondition,bandStemDiameter,remarks,recordedBy,measuredBy,dataEntryRecordID,dataQF
"41bf6e54-a60e-47b6-9268-272538146f94","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.04181","1","ok","small tree","Live, insect damaged",1.3,130,"noChange",2.4,,,,2.7,1.5,"Full shade",,,,,,,,,,,,,,"Wooly Adelgid damage on crown","0000-0002-8368-2283","0000-0003-1933-3182","6f708ac0-a36c-4272-bea4-1d502d059da1",
"8666f0eb-f2db-4e07-adda-4b7a3fdfc68c","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.04470","1","ok","small tree","Live, insect damaged",4.7,130,"noChange",5.0,,,,3.9,2.6,"Full shade",,,,,,,,,,,,,,"Wooly Adelgid damage on crown","0000-0002-8368-2283","0000-0003-1933-3182","44a0725b-d5a9-4e5a-967c-99e3ae22ceb7",
"f159dc25-ff56-4a16-bfe4-63acfae0f635","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.05722","1","ok","single bole tree","Live, insect damaged",28.3,130,"protocolChange",12.5,,,,7.7,6.9,"Partially shaded",,,,,,,,,,,,,,"Previously measured at 116 cm. Moved measurement location to avoid branches and agree with protocol guidance. Hemlock woolly adelgid crown damage.","0000-0002-8368-2283","0000-0003-1933-3182","58da0a8c-7639-4a8e-b387-5b4df02d8cbd",
"f191dd08-812a-45ca-bfa0-1ee8a1c18549","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.04149","1","ok","multi-bole tree","Live",26.5,130,"noChange",21.5,,,,6.8,5.0,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-8368-2283","0000-0003-1933-3182","38218bc4-69c7-4d6d-9c75-997bc3d64681",
"adcf4589-8366-40c5-8fd7-ccb7c5163784","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.04489","1","ok","small tree","Live",2.8,130,"noChange",4.5,,,,3.3,2.4,"Full shade",,,,,,,,,,,,,,,"0000-0002-8368-2283","0000-0003-1933-3182","1a9d11e7-5f1d-4909-9b3f-abd5273723e5",
"b2d99d43-560f-4730-8ee0-a8b808f62932","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.04166","1","ok","sapling","Standing dead",,,"noChange",1.6,,,,,,"Full shade",,2.0,10,,,,,,,,,,,"Death possibly caused by hemlock woolly adelgid. Previously measured as a small tree. Too small to qualify as a small tree this year but may qualify as a small tree in future as the bole decays.","0000-0002-8368-2283","0000-0003-1933-3182","b03b038a-be02-4800-a968-b4c8d5d7f141",
"413e7ddd-60e9-4807-904c-8ec2eebb9505","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.04472","1","ok","small tree","Live, insect damaged",5.4,130,"noChange",4.5,,,,3.2,2.6,"Full shade",,,,,,,,,,,,,,"Wooly Adelgid damage on crown","0000-0002-8368-2283","0000-0003-1933-3182","fc3d6f57-3b1f-4aee-860c-dd49ce75448e",
"ff946948-48ec-4437-a8ae-84359bee2475","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.09702","1","ok","small tree","Standing dead",1.7,130,"noChange",2.9,,,,2.4,1.6,"Full shade",,,,,,,,,,,,,,"Cause of death possibly due to Wooly Adelgid damage","0000-0002-8368-2283","0000-0003-1933-3182","3f253fb2-5d01-4db1-8248-0d6df510d7aa",
"ceb3a54e-0903-4b14-8d2e-edb4559115b9","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.05716","1","ok","single bole tree","Standing dead",12.5,125,"noChange",9.1,,,,4.2,1.0,"Full shade",,,,,,,,,,,,,,"Death possibly caused by shading from other trees.","0000-0002-8368-2283","0000-0003-1933-3182","6e5a97e3-d8da-40b8-a965-282f6d1a3332",
"1c0e74aa-c1bd-4d4f-ae30-4ed595187267","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.04498","1","ok","small tree","Live",8.9,130,"noChange",8.6,,,,5.8,5.2,"Mostly shaded",,,,,,,,,,,,,,,"0000-0002-8368-2283","0000-0003-1933-3182","169bf8b2-1330-44be-be9b-b1f489771d7f",
"f69c834c-a342-4c47-a9a0-2c45f45fb2d0","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.04436","1","ok","small tree","Live, physically damaged",2.6,130,"noChange",0.7,,,,1.5,1.4,"Full shade",,,,,,,,,,,,,,"Bole bent over by fallen Acer rubrum. Now growing decumbently. Hemlock woolly adelgid crown damage.","0000-0002-8368-2283","0000-0003-1933-3182","5c11b5ce-f132-4658-835e-80d324d0c89f",
"2b32a679-60b2-4ec0-b3c3-44894a3895e6","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.04479","1","ok","small tree","Live, insect damaged",2.3,130,"noChange",3.1,,,,2.8,2.6,"Full shade",,,,,,,,,,,,,,"Wooly Adelgid damage on crown","0000-0002-8368-2283","0000-0003-1933-3182","1a70b846-26fd-4e28-a484-4fb2f88aa32d",
"faca8693-412f-43cc-8a5d-48dd17b934b6","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.05727","1","ok","single bole tree","Live, insect damaged",44.6,130,"noChange",15.7,,,,11.9,9.5,"Mostly shaded",,,,,,,,,,,,,,"Hemlock woolly adelgid crown damage.","0000-0002-8368-2283","0000-0003-1933-3182","ee4f9f3f-e3f9-4385-8521-fbf720741f33",
"2fca8010-aa53-49ba-ac8c-6dc0b07ae5f9","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.05770","1","ok","single bole tree","Live",17.8,130,"noChange",15.5,,,,5.5,5.4,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-8368-2283","0000-0003-1933-3182","f405cba8-8a14-426b-9cc1-a0a527ff956b",
"35e7d366-1ae5-4259-be51-5dc7e963babe","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.04186","2","ok","small tree","Live, insect damaged",1.5,130,"noChange",,,,,,,,,,,,,,,,,,,,,"Wooly Adelgid damage on crown","0000-0002-8368-2283","0000-0003-1933-3182","5ba9a68c-5b33-4a6b-9514-910c3c5bc974",
"5ec4b10c-c9d5-4249-b221-bb65ec4e29f4","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.05711","1","ok","single bole tree","Live, insect damaged",15.0,130,"noChange",11.2,,,,5.4,4.6,"Mostly shaded",,,,,,,,,,,,,,"Hemlock woolly adelgid crown damage.","0000-0002-8368-2283","0000-0003-1933-3182","86e128d2-b74c-453a-b92b-f8eabb383e66",
"5efa3138-1ddd-4d23-b7c9-6ecc46b2febd","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.05748","1","ok","single bole tree","Live",19.2,130,"noChange",17.0,,,,6.6,5.8,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-8368-2283","0000-0003-1933-3182","1c23bf57-a165-4e06-9ade-778966c26f0d",
"da832a7b-8e69-4d6a-89e0-778a211c7c9b","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.04487","1","ok","small tree","Dead, broken bole",1.1,130,"noChange",1.7,,1.7,0.9,0.2,0.1,"Full shade",,,,,,,,,,,,,,"Unknown cause of death and break.","0000-0002-8368-2283","0000-0003-1933-3182","16fe33e7-3ed9-46d5-b960-2e4899e11124",
"eb2dee2b-6f86-479c-ac7e-cee38ec9aed2","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.05756","1","ok","single bole tree","Live",21.0,130,"noChange",20.2,,,,4.1,3.6,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-8368-2283","0000-0003-1933-3182","cd06e89f-a497-4fa9-919a-96fdc95d047d",
"849c7e56-d12c-4d0c-9630-61e807998a85","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.05753","1","ok","single bole tree","Live",22.3,130,"noChange",14.2,,,,5.0,4.5,"Mostly shaded",,,,,,,,,,,,,,,"0000-0002-8368-2283","0000-0003-1933-3182","6cf594af-8e01-4808-9442-67701612e654",
"530b1994-039b-42ac-b185-cf8d0e6746d2","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.04193","1","ok","small tree","Live, physically damaged",3.2,125,"noChange",2.3,,,,2.4,2.0,"Full shade",,,,,,,,,,,,,,"Partially broken branch in crown. Unknown cause.","0000-0002-8368-2283","0000-0003-1933-3182","fd20a23c-c3bc-4c10-ba3a-80d625734c46",
"021c8a2a-e138-4d4f-8a85-94dcee5a9879","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.10823","1","ok","single bole tree","Live, insect damaged",11.6,120,"noChange",5.7,,,,5.0,4.6,"Full shade",,,,,,,,,,,,,,"Measurement height kept at 120 in past due to branch at 130. Hemlock Woolly Adelgid damage on the crown.","0000-0002-8368-2283","0000-0003-1933-3182","991d57bf-4d17-4f34-9629-621d949348a8",
"309a7daa-45ec-4610-9aa0-c0107e039ae5","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.04435","1","ok","small tree","Dead, broken bole",7.3,130,"noChange",1.8,,1.8,7.0,0.2,0.1,"Full shade",,,,,,,,,,,,,,"Unknown cause of death","0000-0002-8368-2283","0000-0003-1933-3182","06f2869c-8523-4c19-859b-c5e64c0bb556",
"4ec1195f-9c97-4707-9759-e726cf22dcf3","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.04149A","2","ok","multi-bole tree","Live",10.1,130,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0002-8368-2283","0000-0003-1933-3182","02b89131-824e-48ea-b225-be43b53c94b4",
"15fb9bc4-c656-456a-87a5-21530bd0da2e","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.05778","1","ok","single bole tree","Live",17.6,130,"noChange",16.2,,,,9.4,8.4,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-8368-2283","0000-0003-1933-3182","598f83ec-e8d3-437d-a92c-df29ef3964dd",
"8d26317a-09f8-4d0b-b858-3b5d091b08ff","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.05742","1","ok","single bole tree","Live, insect damaged",18.8,130,"noChange",5.8,,,,7.1,6.0,"Full shade",,,,,,,,,,,,,,"Wooly Adelgid damage on crown","0000-0002-8368-2283","0000-0003-1933-3182","6e6a6332-5fa9-428a-bc71-dcc56efc6828",
"0d7f4515-6f2c-4389-9c99-587f8aa2ae13","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.05755A","2","ok","multi-bole tree","Live",29.1,130,"noChange",,,,,,,,,,,,,,,,,,,,,,"0000-0002-8368-2283","0000-0003-1933-3182","c4863b04-3105-4669-b17b-a4be8efbd224",
"c9b931b6-ca73-40c0-a4e6-94f3905e0175","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.04477","1","ok","small tree","Live, insect damaged",3.1,130,"noChange",3.8,,,,2.5,1.7,"Full shade",,,,,,,,,,,,,,"Wooly Adelgid damage on crown","0000-0002-8368-2283","0000-0003-1933-3182","dc3e1955-44f8-4cf4-8383-c34e4a04b4a1",
"a8957d6d-85e4-4237-86e4-2c680989dfda","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.05731","1","ok","multi-bole tree","Live, broken bole",14.4,130,"noChange",7.5,,4.7,12.0,7.5,4.9,"Mostly shaded",,,,,,,,,,,,,,"Hemlock woolly adelgid crown damage. Unknown cause of break.","0000-0002-8368-2283","0000-0003-1933-3182","bc61151c-00ee-4aae-a1cf-5e378de99509",
"77d9f241-5ba7-47d0-aaa6-f7a6021db9e8","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.04145","1","ok","single bole tree","Dead, broken bole",11.9,130,"noChange",2.9,,2.9,9.0,,,"Full shade",,,,,,,,,,,,,,"Unknown cause of death and break.","0000-0002-8368-2283","0000-0003-1933-3182","aba374c7-b195-4968-8d23-509bf75e9607",
"0be1358d-94e8-4498-b8a0-f0f657cf9e22","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.04438","1","ok","small tree","Live, insect damaged",3.5,130,"noChange",3.3,,,,2.2,2.2,"Full shade",,,,,,,,,,,,,,"Hemlock woolly adelgid crown damage.","0000-0002-8368-2283","0000-0003-1933-3182","cf0da93c-3168-488a-b2fe-ed3656351cd0",
"a7d2f9e1-6d2c-4e3f-b80d-ade9e8b89785","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.05771","1","ok","single bole tree","Live",24.7,130,"noChange",19.9,,,,7.5,5.7,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-8368-2283","0000-0003-1933-3182","cd171798-6176-406b-8f4e-c4c3f5d67ef9",
"e6049ec2-5969-408c-b709-f5c528325931","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.04439","1","ok","small tree","Standing dead",3.4,130,"noChange",2.1,,,,2.0,1.8,"Full shade",,,,,,,,,,,,,,"Death possibly caused by hemlock woolly adelgid crown damage.","0000-0002-8368-2283","0000-0003-1933-3182","48bdb79d-0057-4f26-a97a-b01686f13035",
"4b1bf22f-18d3-4f7a-9076-bcc66c50a7d9","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.05709","1","ok","single bole tree","Live, insect damaged",21.2,130,"noChange",8.7,,,,6.7,5.9,"Mostly shaded",,,,,,,,,,,,,,"Hemlock woolly adelgid crown damage.","0000-0002-8368-2283","0000-0003-1933-3182","9c1fc8cd-a9a2-418d-94f8-b11b44c8a9a1",
"4cb5f97f-3b58-4aaf-8eaa-ba56a4cee5c6","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.04493","1","ok","small tree","Live",4.0,130,"noChange",6.0,,,,4.9,2.5,"Mostly shaded",,,,,,,,,,,,,,,"0000-0002-8368-2283","0000-0003-1933-3182","3856fee0-7105-4d76-924d-d7bca489c203",
"f29d60b6-a31d-4c1c-9c6c-3aee3f8ca225","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.05769","1","ok","single bole tree","Dead, broken bole",12.0,130,"noChange",1.6,,1.6,11.8,0.2,0.2,"Full shade",,,,,,,,,,,,,,"Cause of death possibly due to forest succession. Breakage possibly due to falling branches.","0000-0002-8368-2283","0000-0003-1933-3182","32074348-7feb-4da0-a5d6-6f40651e2e20",
"aae56f6d-2f51-4816-9d87-6f79085f63c1","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.04150","1","ok","single bole tree","Live, insect damaged",21.4,120,"noChange",9.6,,,,7.4,5.2,"Partially shaded",,,,,,,,,,,,,,"Hemlock woolly adelgid crown damage.","0000-0002-8368-2283","0000-0003-1933-3182","70b6cc7c-70e3-45c8-81cb-b5cd4789df89",
"eac7c2bf-d0a1-4722-afe2-b5f905b9999e","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.04200","1","ok","small tree","Live, insect damaged",8.2,130,"noChange",9.9,,,,5.1,5.0,"Partially shaded",,,,,,,,,,,,,,"Minor insect damage in the crown.","0000-0002-8368-2283","0000-0003-1933-3182","cb78e52e-62b5-42ec-b6fc-57e0c1b14e0a",
"1ddeeca0-76e6-4c85-ba7d-be709bb00fbe","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.04482","1","ok","small tree","Live, insect damaged",6.1,130,"noChange",8.6,,,,4.9,2.9,"Mostly shaded",,,,,,,,,,,,,,"Hemlock woolly adelgid crown damage.","0000-0002-8368-2283","0000-0003-1933-3182","5993ad85-9f27-4585-a012-448bcee58b47",
"f1d88313-2e36-4a77-b952-22e49c8ecace","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.04170","1","ok","small tree","Live, insect damaged",4.9,130,"noChange",6.6,,,,4.6,3.0,"Mostly shaded",,,,,,,,,,,,,,"Hemlock woolly adelgid crown damage.","0000-0002-8368-2283","0000-0003-1933-3182","86a52205-bf7f-4c12-bf71-d136438ebb8f",
"ce4f208e-cb32-4e06-89c7-19719e4fa13a","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.05732","1","ok","single bole tree","Live",25.0,130,"noChange",16.6,,,,8.5,5.0,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-8368-2283","0000-0003-1933-3182","3fc82786-0878-411c-b2ab-5ed58e80a4e0",
"31847f83-bb53-4d23-93ff-31f23c5db84a","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.05726","1","ok","single bole tree","Live",35.2,130,"noChange",23.2,,,,8.3,8.0,"Partially shaded",,,,,,,,,,,,,,,"0000-0002-8368-2283","0000-0003-1933-3182","1854d72a-3a53-428a-813f-1fd26ca9abb6",
"c6282f0c-3674-479d-80e1-2079273f1079","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.10701","1","ok","single bole tree","Live, insect damaged",10.7,130,"noChange",8.5,,,,5.5,4.6,"Full shade",,,,,,,,,,,,,,"Wooly Adelgid damage on crown. Physical damage due to tree with tag 05764 leaning on the upper branches.","0000-0002-8368-2283","0000-0003-1933-3182","92b6a250-7611-4a3e-b93c-4f4363e0c424",
"aff6de45-1c4a-4f89-b09b-8c56d76ea9a2","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.05750","1","ok","single bole tree","Standing dead",16.1,130,"noChange",13.3,,,,2.5,2.3,"Partially shaded",,,,,,,,,,,,,,"Cause of death possibly due to forest succession","0000-0002-8368-2283","0000-0003-1933-3182","89b3b130-d518-427d-a450-d8a19bb70ce8",
"70e6c6ff-1f7c-42df-af6a-41c92faf6978","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.05737","1","ok","single bole tree","Live, physically damaged",41.5,130,"noChange",27.5,,,,6.0,4.4,"Full sun",,,,,,,,,,,,,,"Dead branches in crown possibly caused by drought","0000-0002-8368-2283","0000-0003-1933-3182","b7b0aba7-c2c6-429a-9fc4-82aab4fb9a8d",
"0345a8d3-fb53-457b-b320-0643fc6d7cce","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.04496","1","ok","small tree","Live, insect damaged",1.8,130,"noChange",2.6,,,,1.7,1.5,"Full shade",,,,,,,,,,,,,,"Hemlock woolly adelgid crown damage.","0000-0002-8368-2283","0000-0003-1933-3182","bcefd244-d4d2-4005-a1dd-619f27ccb448",
"c00835dc-486e-4e26-927d-20d8ad32f27c","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.09896","1","ok","sapling","Standing dead",,,"noChange",0.6,,,,,,"Full shade",,1.1,10,,,,,,,,,,,"Cause of death possibly from hemlock woolly adelgid crown damage.","0000-0002-8368-2283","0000-0003-1933-3182","7325bbe2-3fb6-4199-afbc-8ea8ed5b30d7",
"5e9deeb3-9e60-4120-adeb-7bba087e0be2","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.04434","1","ok","small tree","Live, insect damaged",8.8,130,"noChange",8.2,,,,5.1,3.2,"Mostly shaded",,,,,,,,,,,,,,"Hemlock wooly adelgid crown damage.","0000-0002-8368-2283","0000-0003-1933-3182","5c73c100-6889-4329-a674-836f1b8b4d02",
"f161fe52-ddb5-4154-9cc6-337a48c1bf5d","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.05773","1","ok","single bole tree","Standing dead",24.7,130,"noChange",21.9,,,,3.8,2.5,"Partially shaded",,,,,,,,,,,,,,"Death possibly caused by drought.","0000-0002-8368-2283","0000-0003-1933-3182","d6237cce-a257-4164-8389-3e976381e414",
"72e596d8-3501-4b85-b37f-c7254ece9e8d","HARV_038.basePlot.vst","2020-08-15","vst_HARV_2020","D01","HARV","HARV_038","NEON.PLA.D01.HARV.05706","1","ok","single bole tree","Live",14.8,130,"protocolChange",11.8,,,,5.6,4.0,"Mostly shaded",,,,,,,,,,,,,,"Previously measured at 124 cm. Moved measurement location above irregularities in agreement with protocol.","0000-0002-8368-2283","0000-0003-1933-3182","f267949d-42a0-4902-a475-05f57e4844ee",
